text;label
$TALKX: Market Briefing: Broad-based jump on employment data ;1
2019 productivity advances to 9-year high of 1.7%;1
A Chinese move on intellectual property is a promising sign for trade talks. The Open panel discusses… ;1
America’s states are increasing their spending at the fastest pace since the end of the Great Recession ;1
At the end of October, housing inventory nationwide fell to a 3.9 month supply, according to NAR. A healthy market,… ;1
"BofA: ""the gradual pickup in wage growth should keep the Committee cautiously optimistic and overheating the econom… ";1
Building permits rise to highest level since 2017;1
Business activity in France picked up slightly this month as the euro zone’s second-biggest economy battles to keep… ;1
Canada’s Labor Market Picks Up Steam for Second Month;1
Canada’s trade deficit of goods narrowed in October and came in slightly ahead of expectations ;1
Central Bank of Philippines : Inflation Eases Further to 2.5 Percent in March #CentralBankofPhilippines #economy… ;1
Atlanta Fed hikes Q4 GDP estimate;1
Chile Stuns Markets as Unemployment Falls, Manufacturing Rises;1
China Becomes Top Filer of International Patents in 2019 Amid Robust Growth for WIPO's IP Services, Treaties and Fi… ;1
China Bucks Global Research Cuts as Analyst Count Hits Record;1
China set to cut tariffs on $75B in U.S. imports by 50%;1
China Set To Halve Tariffs On $75 Billion Of U.S. Goods;1
China suspends planned tariffs scheduled for Dec. 15 on some U.S. goods;1
China suspends planned tariffs scheduled for December 15 on some U.S. goods;1
China to buy additional $32 billion in U.S. farm goods over two years, sign deal in January: USTR;1
China to Suspend Additional Tariffs on Certain U.S. Goods;1
China, U.S. had 'constructive' phone call on trade - Xinhua;1
Conference Board's Employment Trends Index Rises in January #economy #MarketScreener ;1
Consumer Credit Growth Rebounds In October #economy #MarketScreener ;1
Consumer sentiment improves quite a bit in December ;1
Consumer sentiment up in Decemeber ;1
CoreLogic Reports February Home Prices Increased by 4.1% Year Over Year ;1
Cowen survey forecasts stores to reopen in June, Ulta and Planet Fitness will recover quickly ;1
Demand for HK Property Is Very Strong, Says Midland Realty's Lau;1
Dubai economy grew 2.1% in first half of 2019, says Emirate's Media Office ;1
E-Commerce retail sales up 5% Q/Q;1
"Economist Slok sees no U.S. recession, ""benign"" markets in 2020 ";1
Ending joint filing would lead to a 15.5 percentage point jump in women's labor-force participation, the IMF found… ;1
Equipment and Event Rental Industry in the U.S. Continues Steady Growth Pattern;1
Ethiopia's wheat output jumped about 70% this decade, it has failed to keep pace with rising demand ;1
EU Trade Commissioner Phil Hogan says a political agreement on the shape of a new trading relationship with the U.K… ;1
European car sales up 8.6% in Oct, driven by VW rebound - ACEA;1
Consumers, the engine of U.S. growth, still feel good, NY Fed says;1
Financial Stability Report: Contagion Risk From NBFCs Falls, Says RBI;1
First-time U.S. jobless claims drop to 202,000;1
Foot traffic at U.S. malls is on the rise as the Thanksgiving holiday approaches ;1
Fourth-quarter U.S. productivity rises 1.4%;1
Four-week jobless claims average falls 3,000 to 211,750;1
France Won’t Exclude Huawei From 5G Networks: Pannier-Runacher;1
From the new quarterly forecast: The estimate of long-term unemployment continues to inch lower, now being cut to 4… ;1
Goldman sees the economy surprising in 2020 and these stocks benefiting most from the rebound;1
Government data showed hiring saw the biggest surge in 10 months in November. Employers added a much stronger-than-… ;1
Grain Futures Rise on U.S.-China Trade Hopes  #Stock #MarketScreener ;1
Hours worked in fourth quarter increase 1.1%;1
IHS Markit reduces global recession probability to 1 in 5. sees 'green shoots' sprouting in 2020;1
"In its 2020 equity outlook, Goldman predicts the S&P 500 will rise by 5% to 3250 in early 2020. ""However, rising po… ";1
Increase in October sales raised to 0.4% from 0.3%;1
Indian sugar exports poised to hit record 5 million tonnes this year;1
Initial U.S. jobless claims drop 15,000 to 202,000;1
Irish demand for social benefits soars as coronavirus bites #economy #MarketScreener ;1
January jobs report: Economy adds 225,000 payrolls, unemployment rate ticks up to 3.6%;1
Japan Edges Closer to Ratifying Trump’s Phase One Trade Deal;1
Job Openings in U.S. Unexpectedly Rose in October to 7.3 Million;1
Job Openings Smash Expectations In Delayed JOLTS Report  ;1
Jobless claims hit multi-year low;1
JPMorgan's Jamie Dimon said he expects to see a phase-one trade deal between the U.S. and China ;1
Kudlow calls U.S.-China deal 'close' as talks in 'intense' phase ;1
Kudlow Says Xi Reassured Trump Trade Purchases Goal Will Be Met;1
Kudlow sees no signs U.S. economy is nearing end of the cycle;1
Leafly Jobs Report: Cannabis is the fastest-growing American industry, surpassing 240,000 jobs;1
Lloyds Banking : Value of UK exports to non-EU countries rises in 2019 #LloydsBanking #economy #MarketScreener… ;1
Mild weather boosts U.S. job growth. unemployment rate rises;1
Morgan Stanley says global growth should recover in 2020 as trade tensions and monetary policy ease;1
New Residential Q4 origination production surges 85% Q/Q;1
November job gains revised up to 261,000 from 256,000;1
October consumer credit up 5.5%. revolving credit up 8.8%. nonrevolving credit up 4.3% (SAAR): ;1
October Credit Card Usage Surges To All Time HIgh As Americans Regain Their Spending Mojo ;1
October Housing Starts Maintain Solid Upward Trend;1
October Trailer Orders Hit 11-Month High;1
Our December Snapshot was fairly positive. Payroll employment increased, the #unemployment rate fell and housing ma… ;1
Output in fourth quarter up 2.5%;1
Pending home sales squeak past estimate;1
PMI Survey Comments Signal Calmer Waters Before Possible Coronavirus Storm. #markets #economy #stocks;1
POLL-U.S. housing outlook improves but not breaking new ground - Nasdaq;1
President Donald Trump said there is “a very good chance” to make a trade deal with China but that unrest in Hong K… ;1
President Trump reportedly walks away from vaping ban;1
Probability of a recession pretty low: strategist;1
Retailers Call China Trade Agreement ‘Right Direction’ But Say a Final Deal is Needed;1
Retailers may be able to expect a boost from Black Friday sales as consumer sentiment stays strong. Insights via… ;1
Rise in U.S. Labor-Force Participation Led by Millennial Women;1
Soybeans are snapping out of a slump as officials signal optimism that the U.S. and China will reach a trade deal ;1
Soybeans Nudge Higher After China Makes Small Tariff Cut;1
Stock Market Update: January nonfarm payrolls exceed expectations;1
Stock Market Update: Trade balance deficit narrows in November;1
Stock Market Update: U.S. offers to cut existing tariffs and cancel Dec. 15 tariffs;1
Stock Market Update: Weekly jobless claims drop below consensus;1
Sunny days lift restaurant sales in January;1
The amount of electricity generated from coal jumped 7% in the developing world last year ;1
The Consumer Economy Continues to Shrug Off Industry's Woes;1
The RBA Turns Dovish, with Focus on Trade to Persist Throughout The Day;1
The world is getting windier and it could mean a big boost for alternative energy;1
Toronto Home Prices Post Fastest Annual Gain in Over Two Years;1
Total construction spending in the U.S. rose 0.6% in November to a seasonally adjusted annual rate of $1.324 trilli… ;1
Trump said that a long-negotiated trade deal with China is “potentially very close” this morning. ;1
Trump Warms to Doing China Trade Deal Soon Ahead of Key Meeting;1
Trump’s Farmer Base Will Make More Money Thanks to Trade Deal;1
U.S. added 266,000 jobs in November, the biggest jump in ten months, despite a slump in the manufacturing sector an… ;1
U.S. Claims for Jobless Benefits Fall to Lowest Since April;1
U.S. consumer debt rose more than forecast in October ;1
U.S. consumer sentiment rose to a 7-month high ;1
U.S. consumer sentiment rose to a seven-month high ;1
U.S. creates 225,000 jobs in January, unemployment rises to 3.6%;1
U.S. economy adds 225,000 jobs in January. 2019 annual figure revised downward;1
U.S. exports to China to nearly double in 'totally done' trade deal: Lighthizer;1
U.S. growth outlook in 2020 improves despite trade risk: Fannie Mae;1
U.S. Hiring Strengthened in November, Fueling Expansion -- Update #economy #MarketScreener ;1
U.S. housing market regaining steam. manufacturing stabilizing;1
U.S. housing starts climb 3.8% in October;1
U.S. Job Report Looks Likely to Show Hot 2020 Start, Cooler Past;1
U.S. jobs growth beats expectations for January;1
U.S. Jobs Top Estimates With 225,000 Gain, Wages Accelerate;1
U.S. offers China tariff rate cut. announcement 'imminent';1
U.S. productivity rises in fourth quarter;1
U.S. Services Gauge Climbs to Five-Month High on Gain in Orders;1
U.S. trade deficit in goods drops to $63.2 billion in November;1
US Homeowner Equity Rises by $457 Billion in Past 12 Months;1
USMCA Deal a Victory for High-Tech Trade Blog: 12/10/19 #economy #MarketScreener ;1
We got 3 pieces of good news about the U.S. economy on Wednesday: Morning Brief;1
Wheat Futures Jump as Virus-Stricken Nations Seek Food Security  #Stock #MarketScreener ;1
White House adviser says UK's 5G actions won't hinder trade deal;1
Germany Supports Rescue Loan For Italy Through Euro Area Bailout Fund  ;1
St. Louis Fed Economic News Index, our #realGDP “nowcast,” projects growth in Q4 of 1.6%, up slightly from the prio… ;1
St. Louis Fed Financial Stress Index declines to -1.319 in the latest reading (normal stress=0). See the longer-ter… ;1
$ECONX: January Chicago PMI 42.9 vs 48.7 consensus. December 48.9 ;2
$ECONX: November Average Workweek 34.4 vs 34.4 consensus ;2
$FNMA $FMCC - Fannie and Freddie tap the brakes on backing some riskier loans - WSJ ;2
$SUMRX: Economic Summary: No US data today. Consumer Confidence out tomorrow at 10:00 ET ;2
12-month rate of core PPI slips to 3-year low of 1.3%;2
12-month rate of increase in PPI stays at 1.1%;2
Administration Proposal to Create a Uranium Reserve Addresses a Glaring Vulnerability #Stock #MarketScreener… ;2
Argentina May Return to Kirchner's So-Called Tourist Dollar Fees;2
Argentina Returns to Kirchner’s So-Called Tourist Dollar Fee;2
As countries move up the income ladder, the proportion of people who work in agriculture declines ;2
Australia to Boost Recycling Innovation Through $69 Million Fund;2
Auto suppliers rally on tariff relief hopes;2
Boris Johnson Set to Back High-Speed Rail Project Despite Costs;2
Boris Johnson suggests the chances of London's Heathrow airport building a third runway anytime soon are lowÂ ;2
"Both sides confirm U.S./China ""phase one"" deal";2
Brazil Pushes Its Great Downsizing and Rakes In $5.2 Billion;2
Brazil’s national security body is conducting a broad risk review before the country chooses a partner to build its… ;2
Brookfield Office Properties : Black Knight's First Look at October 2019 Mortgage Data ...… ;2
BTS Bureau of Transportation Statistics : Third Quarter 2019 U.S. Airline Financial Data #BTS #economy… ;2
Budget 2020 Provides ‘Discreet And Considered’ Stimulus: Finance Minister;2
California Homebuilders Rush to Get Ahead of New Solar Mandate;2
Atlanta Fed Business Inflation Expectations declined in February ;2
Atlanta Fed model for Q4 real GDP growth at 0.4%;2
China Crypto Crackdown Elicits Binance, Tron Weibo Appeal;2
China is in preliminary talks to support the EU's backup plan for settling international trade disputes ;2
China targets 'around 6%' growth in 2020 - Reuters;2
China Was Willing to Sign Similar Trade Deal 18 Months Ago: Haitong International;2
China's Global Times releasing another trial balloon saying deal is done with tariff rollbacks. Same thing happened… ;2
"Chinese importers scoop up Brazilian soybeans amid U.S. trade uncertainty - Reuters

";2
Australia's Finance Minister: No Need for More Fiscal Stimulus;2
"Austrian Finance Minister Gernot Bluemel says the debate over coronabonds is ""hypothetical"" ";2
Consumer Cos Up On Optimism Ahead Of Holiday Shopping Kickoff -- Consumer Roundup #economy #MarketScreener… ;2
Consumer Credit beats consensus ;2
Consumer Credit Soared In February, Just Before The Economy Shut Down  ;2
"Corporate profits are down in 2019, S&P is up 24%, or as Goldman says ""these returns likely would not have been pos… ";2
"Corporate profits are flat in 2018, S&P is up 24%, or as Goldman says ""these returns likely would not have been pos… ";2
CSA Canadian Securities Administrators : October 2019 Monthly Economic Review #CSA #Stock #MarketScreener… ;2
Defence Expo: $5 Billion Defence Export Target To Be Achieved By 2024: Rajnath Singh;2
Delayed U.S. Corn Harvest Has Resulted In Chaos For Trade Routes ;2
Doubts Surface on $50 Billion in China Farm Buys Touted by Trump;2
DOWN UNDER TRUCKING: Australia's Unfinished Trucking Reforms;2
"Economic Calendar Mon 11/25/19
via Econoday

Chicago Fed National Activity Index
8:30 AM ET

Dallas Fed Mfg Survey… ";2
Edelweiss Launches Bharat Bond ETF, Targets Rs 15,000 Crore;2
